ID,playerID,yearID,stint,teamID,team_ID,lgID,G,G_batting,AB,R,H,2B,3B,HR,RBI,SB,CS,BB,SO,IBB,HBP,SH,SF,GIDP
104327,abreujo02,2018,1,CHA,2870,AL,128,NULL,499,68,132,36,1,22,78,2,0,37,109,7,11,0,6,14
104328,acunaro01,2018,1,ATL,2867,NL,111,NULL,433,78,127,26,4,26,64,16,5,45,123,2,6,0,3,4
104329,adamewi01,2018,1,TBA,2892,AL,85,NULL,288,43,80,7,0,10,34,6,5,31,95,3,1,1,2,6
104330,adamja01,2018,1,KCA,2877,AL,31,NULL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
104331,adamsau02,2018,1,WAS,2895,NL,2,NULL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
104332,adamsch01,2018,1,NYA,2883,AL,3,NULL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
104333,adamsla01,2018,1,ATL,2867,NL,26,NULL,25,10,6,1,0,2,6,1,0,4,8,0,0,0,0,1
104334,adamsma01,2018,1,WAS,2895,NL,94,NULL,249,37,64,9,0,18,48,0,0,24,55,2,4,0,0,6
104335,adamsma01,2018,2,SLN,2891,NL,27,NULL,57,5,9,1,0,3,9,0,0,3,18,1,0,0,0,0
104336,adducji02,2018,1,DET,2875,AL,59,NULL,176,19,47,8,2,3,21,1,0,6,45,0,0,2,1,2
104337,adriaeh01,2018,1,MIN,2882,AL,114,NULL,335,42,84,23,1,6,39,5,1,24,82,2,1,4,2,4
104338,aguilje01,2018,1,MIL,2881,NL,149,NULL,492,80,135,25,0,35,108,0,0,58,143,3,6,0,10,19
104339,ahmedni01,2018,1,ARI,2866,NL,153,NULL,516,61,121,33,5,16,70,5,4,40,109,2,2,1,5,15
104340,alberha01,2018,1,TEX,2893,AL,13,NULL,27,0,5,2,0,0,0,0,1,2,4,0,0,1,0,0
104341,alberma01,2018,1,MIL,2881,NL,34,NULL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
104342,albieoz01,2018,1,ATL,2867,NL,158,NULL,639,105,167,40,5,24,72,14,3,36,116,0,5,1,3,9
104343,alcansa01,2018,1,MIA,2880,NL,6,NULL,12,0,0,0,0,0,0,0,0,1,8,0,0,0,0,0
104344,alcanvi01,2018,1,DET,2875,AL,27,NULL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
104345,alexasc01,2018,1,LAN,2879,NL,73,NULL,5,0,0,0,0,0,0,0,0,0,5,0,0,1,0,0
104346,alfarjo01,2018,1,PHI,2886,NL,108,NULL,344,35,90,16,2,10,37,3,0,18,138,6,14,0,1,2
104347,alforan01,2018,1,TOR,2894,AL,13,NULL,19,3,2,0,0,0,1,1,0,2,9,0,0,0,0,0
104348,allarko01,2018,1,ATL,2867,NL,3,NULL,1,1,1,0,0,0,0,0,0,0,0,0,0,2,0,0
104349,allenco01,2018,1,CLE,2873,AL,70,NULL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
104350,allengr01,2018,1,CLE,2873,AL,91,NULL,265,36,68,11,3,2,20,21,4,14,58,1,7,4,1,5
104351,almonab01,2018,1,KCA,2877,AL,50,NULL,134,15,24,1,2,3,9,2,2,15,36,0,0,1,1,6
104352,almonmi01,2018,1,LAA,2878,AL,8,NULL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
104353,almonye01,2018,1,COL,2874,NL,14,NULL,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
104354,almoral01,2018,1,CHN,2871,NL,152,NULL,444,62,127,24,1,5,41,1,3,24,83,1,3,2,6,12
104355,alonsyo01,2018,1,CLE,2873,AL,145,NULL,516,64,129,19,0,23,83,0,0,51,123,1,2,0,5,10
104356,altavda01,2018,1,SEA,2889,AL,22,NULL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
104357,altheaa01,2018,1,PHI,2886,NL,105,NULL,243,28,44,11,1,8,38,3,2,36,91,0,4,0,2,13
104358,altuvjo01,2018,1,HOU,2876,AL,137,NULL,534,84,169,29,2,13,61,17,4,55,79,4,6,3,1,17
104359,alvarjo02,2018,1,LAA,2878,AL,76,NULL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
104360,alvarjo03,2018,1,TBA,2892,AL,70,NULL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
104361,alvarpe01,2018,1,BAL,2868,AL,45,NULL,111,18,20,2,0,8,18,0,0,16,36,0,0,0,0,2
104362,anderbr04,2018,1,OAK,2885,AL,17,NULL,4,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
104363,anderbr06,2018,1,MIA,2880,NL,156,NULL,590,87,161,34,4,11,65,2,4,62,129,2,16,0,2,18
104364,anderch01,2018,1,MIL,2881,NL,30,NULL,45,1,4,0,0,0,2,0,0,0,23,0,0,4,0,0
104365,anderdr02,2018,1,PHI,2886,NL,5,NULL,3,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
104366,anderju01,2018,1,LAA,2878,AL,57,NULL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
104367,anderta01,2018,1,PIT,2887,NL,6,NULL,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
104368,anderti01,2018,1,CHA,2870,AL,153,NULL,567,77,136,28,3,20,64,26,8,30,149,2,4,2,3,15
104369,anderty01,2018,1,COL,2874,NL,33,NULL,50,7,5,0,0,0,1,0,0,3,32,0,1,6,0,1
104370,andrejo03,2018,1,SEA,2889,AL,3,NULL,5,0,1,0,0,0,0,0,0,1,2,0,0,0,0,0
104371,andrejo03,2018,2,BAL,2868,AL,23,NULL,56,4,13,2,0,0,4,2,0,4,17,0,0,0,1,1
104372,andrima01,2018,1,TBA,2892,AL,27,NULL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
104373,andrima01,2018,2,ARI,2866,NL,14,NULL,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
104374,andruel01,2018,1,TEX,2893,AL,97,NULL,395,53,101,20,3,6,33,5,3,28,66,0,3,0,2,8
104375,andujmi01,2018,1,NYA,2883,AL,149,NULL,573,83,170,47,2,27,92,2,1,25,97,2,4,0,4,9
104376,aquinar01,2018,1,CIN,2872,NL,1,NULL,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
104377,aranovi01,2018,1,PHI,2886,NL,60,NULL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
104378,araujpe01,2018,1,BAL,2868,AL,20,NULL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
104379,archech01,2018,1,TBA,2892,AL,17,NULL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
104380,archech01,2018,2,PIT,2887,NL,10,NULL,17,0,2,1,0,0,0,0,0,0,6,0,0,0,0,1
104381,arciafr01,2018,1,LAA,2878,AL,41,NULL,103,10,21,5,0,6,23,1,0,1,27,0,2,0,0,4
104382,arciaor01,2018,1,MIL,2881,NL,119,NULL,348,32,82,16,0,3,30,7,4,15,87,0,1,1,1,9
104383,arenano01,2018,1,COL,2874,NL,156,NULL,590,104,175,38,2,38,110,2,2,73,122,10,3,1,6,16
104384,armstsh01,2018,1,SEA,2889,AL,14,NULL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
104385,arrieja01,2018,1,PHI,2886,NL,31,NULL,45,3,6,0,0,1,3,0,0,3,27,0,0,2,0,1
104386,arroych01,2018,1,TBA,2892,AL,20,NULL,53,5,14,2,1,1,6,0,0,6,16,0,0,0,0,0
104387,asheral01,2018,1,MIL,2881,NL,2,NULL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
104388,astudwi01,2018,1,MIN,2882,AL,30,NULL,93,9,33,4,1,3,21,0,0,2,3,0,1,0,1,4
104389,asuajca01,2018,1,SDN,2888,NL,79,NULL,189,15,37,8,1,2,19,1,1,24,46,1,1,1,3,5
104390,austity01,2018,1,NYA,2883,AL,34,NULL,121,16,27,6,0,8,23,1,1,8,53,0,2,0,1,2
104391,austity01,2018,2,MIN,2882,AL,35,NULL,123,18,29,4,0,9,24,0,1,11,42,0,0,0,2,1
104392,aveliab01,2018,1,SFN,2890,NL,6,NULL,11,1,3,0,0,0,0,0,0,0,3,0,0,0,0,0
104393,avilaal01,2018,1,ARI,2866,NL,80,NULL,194,13,32,6,0,7,20,0,0,37,90,2,1,0,2,4
104394,avilalu01,2018,1,CHA,2870,AL,58,NULL,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
104395,avilalu01,2018,2,PHI,2886,NL,12,NULL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
104396,axforjo01,2018,1,TOR,2894,AL,45,NULL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
104397,axforjo01,2018,2,LAN,2879,NL,5,NULL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
104398,baderha01,2018,1,SLN,2891,NL,138,NULL,379,61,100,20,2,12,37,15,3,31,125,3,11,2,4,1
104399,baezja01,2018,1,CHN,2871,NL,160,NULL,606,101,176,40,9,34,111,21,9,29,167,8,5,1,4,10
104400,baezpe01,2018,1,LAN,2879,NL,55,NULL,4,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0
104401,baezsa01,2018,1,DET,2875,AL,9,NULL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
104402,baileho02,2018,1,CIN,2872,NL,20,NULL,26,0,3,0,0,0,0,0,0,1,13,0,0,7,0,0
104403,bandaan01,2018,1,TBA,2892,AL,3,NULL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
104404,bandyje01,2018,1,MIL,2881,NL,24,NULL,64,5,12,2,0,1,1,0,0,3,23,0,4,0,0,0
104405,barbajo01,2018,1,DET,2875,AL,7,NULL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
104406,bardlu01,2018,1,LAA,2878,AL,8,NULL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
104407,barlosc01,2018,1,KCA,2877,AL,6,NULL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
104408,barneau01,2018,1,LAN,2879,NL,100,NULL,200,32,41,5,0,4,14,4,3,31,67,4,6,1,0,7
104409,barnebr02,2018,1,CLE,2873,AL,19,NULL,19,2,5,0,0,1,2,0,0,2,5,0,0,0,0,1
104410,barneda02,2018,1,TOR,2894,AL,47,NULL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
104411,barneja01,2018,1,MIL,2881,NL,49,NULL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
104412,barnema01,2018,1,BOS,2869,AL,62,NULL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
104413,barneto01,2018,1,TEX,2893,AL,22,NULL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
104414,barnhtu01,2018,1,CIN,2872,NL,138,NULL,460,50,114,21,3,10,46,0,4,54,96,2,2,3,3,13
104415,baronst01,2018,1,SLN,2891,NL,2,NULL,5,0,1,0,0,0,0,0,0,0,2,0,0,0,0,0
104416,barraky01,2018,1,MIA,2880,NL,61,NULL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
104417,barrefr02,2018,1,OAK,2885,AL,32,NULL,73,10,17,4,0,5,16,0,0,1,29,0,1,0,0,3
104418,barreja01,2018,1,ARI,2866,NL,7,NULL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
104419,barrija01,2018,1,LAA,2878,AL,26,NULL,5,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
104420,bashlty01,2018,1,NYN,2884,NL,24,NULL,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
104421,bassan01,2018,1,CHN,2871,NL,16,NULL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
104422,bassich01,2018,1,OAK,2885,AL,11,NULL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
104423,bauerja01,2018,1,TBA,2892,AL,96,NULL,323,48,65,22,2,11,48,6,6,54,104,0,3,2,6,3
104424,bauertr01,2018,1,CLE,2873,AL,28,NULL,3,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
104425,baumabu01,2018,1,SDN,2888,NL,1,NULL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
104426,baumabu01,2018,2,NYN,2884,NL,3,NULL,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
104427,bautige01,2018,1,NYN,2884,NL,5,NULL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
104428,bautijo02,2018,1,ATL,2867,NL,12,NULL,35,3,5,1,0,2,5,0,0,5,12,0,0,0,0,0
104429,bautijo02,2018,2,NYN,2884,NL,83,NULL,245,37,50,13,0,9,37,2,2,51,84,2,5,0,1,2
104430,bautijo02,2018,3,PHI,2886,NL,27,NULL,45,12,11,4,0,2,6,2,1,11,15,0,1,0,0,0
104431,bautira01,2018,1,WAS,2895,NL,9,NULL,6,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1
104432,beckch02,2018,1,CHA,2870,AL,14,NULL,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
104433,beckch02,2018,2,NYN,2884,NL,6,NULL,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
104434,beckhgo01,2018,1,SEA,2889,AL,22,NULL,44,3,8,1,0,0,1,1,0,4,11,0,0,2,0,1
104435,beckhti01,2018,1,BAL,2868,AL,96,NULL,369,45,85,17,0,12,35,1,2,27,100,0,3,1,2,10
104436,bedroca01,2018,1,LAA,2878,AL,71,NULL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
104437,beedety01,2018,1,SFN,2890,NL,2,NULL,2,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0
104438,beeksja01,2018,1,BOS,2869,AL,2,NULL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
104439,beeksja01,2018,2,TBA,2892,AL,12,NULL,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
104440,belisma01,2018,1,CLE,2873,AL,8,NULL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
104441,belisma01,2018,2,MIN,2882,AL,25,NULL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
104442,belivje01,2018,1,CLE,2873,AL,9,NULL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
104443,bellch02,2018,1,DET,2875,AL,3,NULL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
104444,bellico01,2018,1,LAN,2879,NL,162,NULL,557,84,145,28,7,25,76,14,1,69,151,9,3,0,3,7
104445,belljo02,2018,1,PIT,2887,NL,148,NULL,501,74,131,31,4,12,62,2,5,77,104,2,0,0,5,12
104446,beltbr01,2018,1,SFN,2890,NL,112,NULL,399,50,101,18,2,14,46,4,0,49,107,6,6,0,2,2
104447,beltrad01,2018,1,TEX,2893,AL,119,NULL,433,49,118,23,1,15,65,1,0,34,96,2,6,0,8,13
104448,beninan01,2018,1,BOS,2869,AL,148,NULL,579,103,168,41,6,16,87,21,3,71,106,1,2,2,7,9
104449,bergmch01,2018,1,SEA,2889,AL,3,NULL,2,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0
104450,berrijo01,2018,1,MIN,2882,AL,32,NULL,4,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0
104451,bertijo01,2018,1,TOR,2894,AL,4,NULL,15,2,4,1,1,0,2,1,0,0,4,0,0,0,0,0
104452,betande01,2018,1,NYA,2883,AL,66,NULL,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
104453,bettich01,2018,1,COL,2874,NL,27,NULL,34,2,3,0,0,0,2,0,0,2,18,0,0,3,0,0
104454,bettsmo01,2018,1,BOS,2869,AL,136,NULL,520,129,180,47,5,32,80,30,6,81,91,8,8,0,5,5
104455,biagijo01,2018,1,TOR,2894,AL,50,NULL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
104456,bibenau01,2018,1,TEX,2893,AL,13,NULL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
104457,biddlje01,2018,1,ATL,2867,NL,60,NULL,2,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0
104458,biebesh01,2018,1,CLE,2873,AL,20,NULL,4,0,1,1,0,0,0,0,0,1,2,0,0,0,0,0
104459,birdgr01,2018,1,NYA,2883,AL,82,NULL,272,23,54,16,1,11,38,0,0,30,78,1,5,0,4,4
104460,blachty01,2018,1,SFN,2890,NL,50,NULL,29,0,1,0,0,0,0,0,0,2,15,0,0,3,0,1
104461,blackch02,2018,1,COL,2874,NL,156,NULL,626,119,182,31,7,29,70,12,4,59,134,2,8,1,2,10
104462,blackpa01,2018,1,OAK,2885,AL,6,NULL,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
104463,blackra01,2018,1,SFN,2890,NL,26,NULL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
104464,blancgr01,2018,1,SFN,2890,NL,68,NULL,189,19,41,7,3,2,12,6,2,12,58,0,0,1,1,2
104465,blandal01,2018,1,CIN,2872,NL,69,NULL,128,14,30,4,0,1,8,0,0,13,41,1,4,2,0,4
104466,blashja01,2018,1,LAA,2878,AL,24,NULL,39,4,4,1,0,0,1,2,1,5,24,0,0,0,1,0
104467,bleicje01,2018,1,OAK,2885,AL,2,NULL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
104468,bleieri01,2018,1,BAL,2868,AL,31,NULL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
104469,blevije01,2018,1,NYN,2884,NL,64,NULL,2,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0
104470,bogaexa01,2018,1,BOS,2869,AL,136,NULL,513,72,148,45,3,23,103,8,2,55,102,4,6,0,6,14
104471,bonifjo01,2018,1,KCA,2877,AL,69,NULL,236,31,53,16,2,4,23,0,1,29,71,1,2,1,2,3
104472,borucry01,2018,1,TOR,2894,AL,17,NULL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
104473,bostich01,2018,1,PIT,2887,NL,2,NULL,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
104474,bostich01,2018,2,MIA,2880,NL,13,NULL,14,0,3,1,0,0,2,0,0,2,6,0,0,0,0,0
104475,boteda01,2018,1,CHN,2871,NL,74,NULL,184,23,44,9,2,6,33,3,4,19,60,1,4,0,3,3
104476,bourjpe01,2018,1,ATL,2867,NL,36,NULL,44,5,9,2,1,1,4,0,0,2,15,0,0,1,0,0
104477,bourju01,2018,1,MIA,2880,NL,112,NULL,374,43,85,10,1,19,54,1,0,69,111,6,1,0,3,8
104478,bourju01,2018,2,PHI,2886,NL,29,NULL,49,6,11,3,0,1,5,1,0,4,13,0,1,0,0,2
104479,bowmama01,2018,1,SLN,2891,NL,22,NULL,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
104480,boxbebr01,2018,1,ARI,2866,NL,60,NULL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
104481,boydma01,2018,1,DET,2875,AL,31,NULL,2,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0
104482,boyerbl01,2018,1,KCA,2877,AL,21,NULL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
104483,brachbr01,2018,1,BAL,2868,AL,42,NULL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
104484,brachbr01,2018,2,ATL,2867,NL,27,NULL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
104485,brachsi01,2018,1,ARI,2866,NL,31,NULL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
104486,bradfch02,2018,1,SEA,2889,AL,46,NULL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
104487,bradlar01,2018,1,ARI,2866,NL,76,NULL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
104488,bradlja02,2018,1,BOS,2869,AL,144,NULL,474,76,111,33,4,13,59,17,1,46,137,3,11,0,4,6
104489,brantmi02,2018,1,CLE,2873,AL,143,NULL,570,89,176,36,2,17,76,12,3,48,60,0,5,1,6,15
104490,brasiry01,2018,1,BOS,2869,AL,34,NULL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
104491,braulst01,2018,1,PIT,2887,NL,46,NULL,20,0,3,1,0,0,0,0,0,1,5,0,0,0,0,0
104492,braunry02,2018,1,MIL,2881,NL,125,NULL,405,59,103,25,1,20,64,11,5,34,85,5,2,0,3,8
104493,brebbjo01,2018,1,SLN,2891,NL,45,NULL,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
104494,bregmal01,2018,1,HOU,2876,AL,157,NULL,594,105,170,51,1,31,103,10,4,96,85,2,12,0,3,15
104495,breweco01,2018,1,SDN,2888,NL,11,NULL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
104496,briceau01,2018,1,CIN,2872,NL,33,NULL,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
104497,bricejo01,2018,1,LAA,2878,AL,46,NULL,117,12,28,2,0,5,10,0,1,8,35,0,2,1,0,2
104498,bridwpa01,2018,1,LAA,2878,AL,5,NULL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
104499,brighje01,2018,1,MIA,2880,NL,4,NULL,3,1,1,0,0,0,0,0,0,0,1,0,0,1,0,0
104500,brinsle01,2018,1,MIA,2880,NL,109,NULL,382,31,76,10,5,11,42,2,1,17,120,2,4,0,2,6
104501,britoso01,2018,1,ARI,2866,NL,24,NULL,40,3,7,0,0,1,3,0,1,3,9,0,0,0,1,0
104502,brittza01,2018,1,BAL,2868,AL,16,NULL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
104503,brittza01,2018,2,NYA,2883,AL,25,NULL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
104504,brookaa01,2018,1,OAK,2885,AL,3,NULL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
104505,brothre01,2018,1,ATL,2867,NL,1,NULL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
104506,broxtke01,2018,1,MIL,2881,NL,51,NULL,78,15,14,2,2,4,11,5,1,11,28,0,0,0,0,0
104507,bruceja01,2018,1,NYN,2884,NL,94,NULL,319,31,71,18,1,9,37,2,3,41,75,4,0,0,1,3
104508,bryankr01,2018,1,CHN,2871,NL,102,NULL,389,59,106,28,3,13,52,2,4,48,107,6,17,0,3,5
104509,buchhcl01,2018,1,ARI,2866,NL,17,NULL,31,0,2,1,0,0,1,0,0,1,17,0,0,5,0,0
104510,buchtry01,2018,1,OAK,2885,AL,54,NULL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
104511,buehlwa01,2018,1,LAN,2879,NL,24,NULL,43,1,7,0,0,0,1,0,0,2,21,0,0,2,0,0
104512,bumgama01,2018,1,SFN,2890,NL,22,NULL,44,2,7,2,0,0,4,0,0,1,20,0,0,0,1,0
104513,bummeaa01,2018,1,CHA,2870,AL,37,NULL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
104514,bundydy01,2018,1,BAL,2868,AL,31,NULL,5,1,1,0,0,0,0,0,0,0,2,0,0,0,0,0
104515,burdini01,2018,1,PIT,2887,NL,2,NULL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
104516,burneco01,2018,1,MIL,2881,NL,30,NULL,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
104517,burrry01,2018,1,CHA,2870,AL,8,NULL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
104518,busenal01,2018,1,MIN,2882,AL,23,NULL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
104519,bushma01,2018,1,TEX,2893,AL,21,NULL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
104520,buterdr01,2018,1,KCA,2877,AL,52,NULL,149,11,28,9,0,2,18,0,0,13,37,0,2,0,2,4
104521,buterdr01,2018,2,COL,2874,NL,10,NULL,14,2,3,0,0,1,3,0,0,2,2,0,0,0,0,0
104522,butleda01,2018,1,BOS,2869,AL,2,NULL,6,0,1,0,0,0,1,0,0,0,2,0,0,0,1,0
104523,butleed01,2018,1,CHN,2871,NL,8,NULL,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
104524,butleed01,2018,2,TEX,2893,AL,22,NULL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
104525,buttrty01,2018,1,LAA,2878,AL,16,NULL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
104526,buxtoby01,2018,1,MIN,2882,AL,28,NULL,90,8,14,4,0,0,4,5,0,3,28,0,0,1,0,1
104527,cabreas01,2018,1,NYN,2884,NL,98,NULL,375,48,104,23,1,18,58,0,0,29,81,1,1,0,2,12
104528,cabreas01,2018,2,PHI,2886,NL,49,NULL,171,20,39,13,0,5,17,0,0,12,38,0,2,0,0,4
104529,cabreme01,2018,1,CLE,2873,AL,78,NULL,250,28,70,17,0,6,39,1,1,20,38,0,3,0,5,10
104530,cabremi01,2018,1,DET,2875,AL,38,NULL,134,17,40,11,0,3,22,0,0,22,27,4,0,0,1,6
104531,cahiltr01,2018,1,OAK,2885,AL,21,NULL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
104532,cainlo01,2018,1,MIL,2881,NL,141,NULL,539,90,166,25,2,10,38,30,7,71,94,1,8,0,2,10
104533,calhoko01,2018,1,LAA,2878,AL,137,NULL,491,71,102,18,2,19,57,6,2,53,133,2,1,0,6,9
104534,calhowi01,2018,1,TEX,2893,AL,35,NULL,99,8,22,5,0,2,11,0,0,6,24,0,1,0,2,2
104535,camarjo01,2018,1,ATL,2867,NL,134,NULL,464,63,126,27,1,19,76,1,1,51,108,4,6,0,3,13
104536,candeje01,2018,1,DET,2875,AL,144,NULL,539,78,121,28,3,19,54,3,2,66,160,1,9,0,5,4
104537,canhama01,2018,1,OAK,2885,AL,122,NULL,365,60,91,22,0,17,52,1,2,34,88,3,10,0,2,11
104538,canoro01,2018,1,SEA,2889,AL,80,NULL,310,44,94,22,0,10,50,0,0,32,47,2,4,0,2,9
104539,caratvi01,2018,1,CHN,2871,NL,76,NULL,181,21,42,7,0,2,21,0,0,12,42,0,4,2,1,5
104540,carlesh01,2018,1,ATL,2867,NL,53,NULL,4,0,0,0,0,0,0,0,0,0,4,0,0,1,0,0
104541,carpema01,2018,1,SLN,2891,NL,156,NULL,564,111,145,42,0,36,81,4,1,102,158,17,6,0,4,0
104542,carpery01,2018,1,DET,2875,AL,6,NULL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
104543,carraca01,2018,1,CLE,2873,AL,32,NULL,4,0,1,0,0,0,1,0,0,0,2,0,0,0,0,0
104544,carroco01,2018,1,BAL,2868,AL,15,NULL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
104545,casalcu01,2018,1,CIN,2872,NL,52,NULL,140,15,41,10,0,4,16,0,2,12,32,1,2,1,1,5
104546,cashnan01,2018,1,BAL,2868,AL,29,NULL,3,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
104547,casteni01,2018,1,DET,2875,AL,157,NULL,620,88,185,46,5,23,89,2,1,49,151,5,6,0,3,8
104548,castidi01,2018,1,TBA,2892,AL,43,NULL,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
104549,castijo03,2018,1,SDN,2888,NL,37,NULL,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
104550,castilu02,2018,1,CIN,2872,NL,31,NULL,59,4,6,1,0,0,2,0,0,2,23,0,0,4,0,0
104551,castiwe01,2018,1,CHA,2870,AL,49,NULL,170,17,44,7,0,6,15,1,0,9,46,0,2,0,0,7
